Date,USA IMI/INDUSTRIALS
9/3/2002,471.4311658
9/4/2002,478.8002447
9/5/2002,468.3739689
9/6/2002,476.2866057
9/9/2002,481.1143206
9/10/2002,484.9690594
9/11/2002,485.9362399
9/12/2002,476.9719338
9/13/2002,467.974654
9/16/2002,472.3267574
9/17/2002,465.7042839
9/18/2002,461.5388152
9/19/2002,451.1389915
9/20/2002,453.5788805
9/23/2002,447.4571464
9/24/2002,437.5657016
9/25/2002,448.842897
9/26/2002,454.8230729
9/27/2002,436.636746
9/30/2002,433.354982
10/1/2002,451.7470582
10/2/2002,435.3724443
10/3/2002,432.2592759
10/4/2002,420.3450869
10/7/2002,408.7085949
10/8/2002,414.0152758
10/9/2002,397.070134
10/10/2002,412.2493161
10/11/2002,431.7341775
10/14/2002,429.9420433
10/15/2002,451.4905026
10/16/2002,440.0184654
10/17/2002,454.3862606
10/18/2002,452.4469557
10/21/2002,464.8997452
10/22/2002,458.6151842
10/23/2002,462.7157578
10/24/2002,454.5449364
10/25/2002,458.9110275
10/28/2002,452.157243
10/29/2002,449.8844848
10/30/2002,450.9453615
10/31/2002,449.8269279
11/1/2002,457.9200974
11/4/2002,461.0167734
11/5/2002,463.8089223
11/6/2002,471.4674986
11/7/2002,461.7651316
11/8/2002,456.6037085
11/11/2002,444.0079564
11/12/2002,445.9570416
11/13/2002,447.0769145
11/14/2002,452.9029421
11/15/2002,451.7085247
11/18/2002,447.4450983
11/19/2002,448.1838694
11/20/2002,456.1738777
11/21/2002,474.2701555
11/22/2002,471.8072664
11/25/2002,472.3169044
11/26/2002,464.6382554
11/27/2002,479.5210234
11/28/2002,479.5221024
11/29/2002,478.873526
12/2/2002,480.530238
12/3/2002,472.8989691
12/4/2002,472.564078
12/5/2002,465.2078938
12/6/2002,468.2974965
12/9/2002,458.2611352
12/10/2002,464.2192023
12/11/2002,466.1919159
12/12/2002,464.1641443
12/13/2002,455.3907828
12/16/2002,467.0744639
12/17/2002,462.2757149
12/18/2002,459.4327097
12/19/2002,457.3176973
12/20/2002,463.2844541
12/23/2002,463.3763199
12/24/2002,460.7437723
12/25/2002,460.7437723
12/26/2002,460.7242393
12/27/2002,454.6781318
12/30/2002,455.326294
12/31/2002,458.2027772
1/1/2003,458.2027772
1/2/2003,472.6888418
1/3/2003,470.9966877
1/6/2003,477.7833201
1/7/2003,473.3532173
1/8/2003,466.5812412
1/9/2003,473.4282844
1/10/2003,471.9551476
1/13/2003,471.0363979
1/14/2003,471.6130514
1/15/2003,464.9688569
1/16/2003,465.1132954
1/17/2003,460.4969044
1/20/2003,460.4969044
1/21/2003,450.3093399
1/22/2003,440.8869826
1/23/2003,447.6187804
1/24/2003,436.498375
1/27/2003,431.4922524
1/28/2003,436.3809951
1/29/2003,436.5919276
1/30/2003,428.5127994
1/31/2003,436.5577767
2/3/2003,438.8803608
2/4/2003,433.7058631
2/5/2003,432.7399341
2/6/2003,430.3550926
2/7/2003,426.5896395
2/10/2003,427.5302143
2/11/2003,424.5541114
2/12/2003,419.0658569
2/13/2003,416.0165956
2/14/2003,423.6098522
2/17/2003,423.6098522
2/18/2003,430.403828
2/19/2003,430.6248807
2/20/2003,427.1146148
2/21/2003,432.7224946
2/24/2003,422.7936529
2/25/2003,427.0287159
2/26/2003,422.8788618
2/27/2003,428.6573157
2/28/2003,429.6640256
3/3/2003,427.7290425
3/4/2003,421.0395119
3/5/2003,423.283606
3/6/2003,419.3684109
3/7/2003,422.7547227
3/10/2003,411.3233702
3/11/2003,405.9994734
3/12/2003,408.8096125
3/13/2003,422.3522372
3/14/2003,426.3220739
3/17/2003,441.5933677
3/18/2003,444.6848861
3/19/2003,449.28323
3/20/2003,449.9958242
3/21/2003,463.4715194
3/24/2003,446.9155944
3/25/2003,451.1350224
3/26/2003,447.3867069
3/27/2003,446.35668
3/28/2003,442.5256691
3/31/2003,436.091068
4/1/2003,441.7801116
4/2/2003,454.0433423
4/3/2003,453.3321568
4/4/2003,452.7795865
4/7/2003,455.9187162
4/8/2003,456.1223921
4/9/2003,449.7786271
4/10/2003,451.5204508
4/11/2003,450.5489336
4/14/2003,457.9155167
4/15/2003,463.0208402
4/16/2003,456.659155
4/17/2003,464.2484884
4/18/2003,464.2484884
4/21/2003,462.217063
4/22/2003,473.3310825
4/23/2003,477.2262329
4/24/2003,473.3609769
4/25/2003,469.3884647
4/28/2003,479.0646115
4/29/2003,479.9159367
4/30/2003,480.976246
5/1/2003,477.6591982
5/2/2003,484.1190521
5/5/2003,480.9468907
5/6/2003,485.4256646
5/7/2003,481.6733495
5/8/2003,476.9241761
5/9/2003,484.4170767
5/12/2003,489.3049117
5/13/2003,486.5217091
5/14/2003,485.9441489
5/15/2003,488.9380307
5/16/2003,484.066712
5/19/2003,474.6874352
5/20/2003,474.7971965
5/21/2003,473.9591274
5/22/2003,478.1028263
5/23/2003,479.0702695
5/26/2003,479.0702695
5/27/2003,488.473661
5/28/2003,488.8606626
5/29/2003,486.3645781
5/30/2003,496.092025
6/2/2003,500.0617605
6/3/2003,500.5729311
6/4/2003,507.5171689
6/5/2003,510.7832023
6/6/2003,513.072615
6/9/2003,507.0450807
6/10/2003,512.2177048
6/11/2003,520.8210704
6/12/2003,522.850409
6/13/2003,516.8934469
6/16/2003,527.8334022
6/17/2003,527.0921704
6/18/2003,524.7618718
6/19/2003,515.7093193
6/20/2003,517.0043504
6/23/2003,510.1277193
6/24/2003,510.7147974
6/25/2003,505.3332867
6/26/2003,508.8622913
6/27/2003,504.2872266
6/30/2003,505.1240329
7/1/2003,506.2569578
7/2/2003,510.7741817
7/3/2003,507.3275967
7/4/2003,507.3275967
7/7/2003,516.1734504
7/8/2003,517.9667742
7/9/2003,514.0009246
7/10/2003,508.8135528
7/11/2003,511.6165719
7/14/2003,512.3765775
7/15/2003,508.8087856
7/16/2003,506.9583861
7/17/2003,503.9925766
7/18/2003,513.2397557
7/21/2003,508.0220622
7/22/2003,512.5513042
7/23/2003,514.0406056
7/24/2003,512.2397053
7/25/2003,523.193197
7/28/2003,523.9097264
7/29/2003,519.0619098
7/30/2003,518.6030953
7/31/2003,523.6826989
8/1/2003,520.7928529
8/4/2003,520.6900226
8/5/2003,511.5158639
8/6/2003,509.7986313
8/7/2003,513.2723389
8/8/2003,515.5374848
8/11/2003,518.3494976
8/12/2003,523.783335
8/13/2003,522.9808012
8/14/2003,528.9504498
8/15/2003,531.0374863
8/18/2003,541.8903625
8/19/2003,545.9267085
8/20/2003,542.5830675
8/21/2003,549.464824
8/22/2003,543.8785557
8/25/2003,541.0867316
8/26/2003,542.2302091
8/27/2003,542.3303061
8/28/2003,545.8050454
8/29/2003,548.2792175
9/1/2003,548.2792175
9/2/2003,555.8399625
9/3/2003,560.2047119
9/4/2003,560.4752729
9/5/2003,554.6406047
9/8/2003,558.8588149
9/9/2003,553.0956804
9/10/2003,545.8013295
9/11/2003,550.1165123
9/12/2003,551.03732
9/15/2003,549.8104289
9/16/2003,558.8473041
9/17/2003,556.1917547
9/18/2003,562.403859
9/19/2003,560.6088412
9/22/2003,553.143731
9/23/2003,554.695031
9/24/2003,543.9820551
9/25/2003,538.0979717
9/26/2003,533.1215232
9/29/2003,538.9205668
9/30/2003,532.5166485
10/1/2003,545.113728
10/2/2003,546.3160673
10/3/2003,551.6718942
10/6/2003,553.0229221
10/7/2003,554.5868065
10/8/2003,551.4569895
10/9/2003,554.714095
10/10/2003,550.3031111
10/13/2003,552.6842343
10/14/2003,556.8327158
10/15/2003,554.5628955
10/16/2003,555.5964319
10/17/2003,550.3450617
10/20/2003,553.6594313
10/21/2003,553.1573891
10/22/2003,545.8004276
10/23/2003,546.5165618
10/24/2003,545.8543096
10/27/2003,547.5066053
10/28/2003,553.6672427
10/29/2003,558.7836311
10/30/2003,562.4369262
10/31/2003,562.8651836
11/3/2003,565.7403234
11/4/2003,566.7142725
11/5/2003,565.5193086
11/6/2003,568.9631917
11/7/2003,566.5769025
11/10/2003,562.4193364
11/11/2003,560.346904
11/12/2003,569.8398136
11/13/2003,569.3547596
11/14/2003,563.3764369
11/17/2003,559.8750067
11/18/2003,559.1555295
11/19/2003,566.9433246
11/20/2003,563.0110466
11/21/2003,561.4325405
11/24/2003,569.413991
11/25/2003,573.4420166
11/26/2003,574.2760316
11/27/2003,574.2760316
11/28/2003,574.4743321
12/1/2003,582.6584544
12/2/2003,582.9453789
12/3/2003,582.5156565
12/4/2003,582.7232751
12/5/2003,579.332334
12/8/2003,584.354222
12/9/2003,584.1511349
12/10/2003,583.0904124
12/11/2003,593.1488301
12/12/2003,593.8197056
12/15/2003,592.40667
12/16/2003,596.7193883
12/17/2003,598.1200062
12/18/2003,603.8051436
12/19/2003,604.6343635
12/22/2003,608.5077838
12/23/2003,610.1306241
12/24/2003,607.3090489
12/25/2003,607.3090489
12/26/2003,607.181981
12/29/2003,614.0678549
12/30/2003,612.5459153
12/31/2003,613.1480808
1/1/2004,613.1480808
1/2/2004,612.5013542
1/5/2004,619.7497698
1/6/2004,617.9491644
1/7/2004,619.9358091
1/8/2004,624.0750407
1/9/2004,617.6921048
1/12/2004,621.0138089
1/13/2004,618.7113033
1/14/2004,625.8768055
1/15/2004,627.0986156
1/16/2004,637.497521
1/19/2004,637.497521
1/20/2004,631.4674489
1/21/2004,637.8410291
1/22/2004,634.4130558
1/23/2004,631.6467313
1/26/2004,639.811871
1/27/2004,635.4562471
1/28/2004,625.3818259
1/29/2004,624.2740273
1/30/2004,621.6690161
2/2/2004,621.980617
2/3/2004,619.4961523
2/4/2004,616.4006252
2/5/2004,621.6421585
2/6/2004,626.0446212
2/9/2004,623.4657187
2/10/2004,624.2900732
2/11/2004,632.0254222
2/12/2004,629.908006
2/13/2004,625.697334
2/16/2004,625.697334
2/17/2004,631.4873412
2/18/2004,627.673268
2/19/2004,624.0549779
2/20/2004,622.5347823
2/23/2004,621.3495904
2/24/2004,618.7371505
2/25/2004,618.6728386
2/26/2004,618.8728895
2/27/2004,618.3443971
3/1/2004,624.2001049
3/2/2004,620.1740278
3/3/2004,622.0386367
3/4/2004,623.6431299
3/5/2004,624.0961703
3/8/2004,615.1713194
3/9/2004,610.2889577
3/10/2004,599.5050076
3/11/2004,591.0294526
3/12/2004,600.1837892
3/15/2004,592.7699575
3/16/2004,596.5036463
3/17/2004,605.4769696
3/18/2004,604.2759593
3/19/2004,597.3778684
3/22/2004,587.4899674
3/23/2004,587.3823604
3/24/2004,586.7991023
3/25/2004,597.7296037
3/26/2004,599.8950519
3/29/2004,608.1653671
3/30/2004,612.646629
3/31/2004,613.0415046
4/1/2004,615.3101657
4/2/2004,623.7397042
4/5/2004,630.111278
4/6/2004,630.055012
4/7/2004,627.2232599
4/8/2004,625.7101767
4/9/2004,625.7101767
4/12/2004,630.1256053
4/13/2004,620.8449955
4/14/2004,618.7030615
4/15/2004,620.3797888
4/16/2004,626.6796213
4/19/2004,625.3429317
4/20/2004,616.7624746
4/21/2004,622.3346318
4/22/2004,634.0246206
4/23/2004,631.5553098
4/26/2004,629.2492681
4/27/2004,630.3910975
4/28/2004,620.7188265
4/29/2004,615.7345137
4/30/2004,612.2757238
5/3/2004,618.326386
5/4/2004,620.0923437
5/5/2004,620.3147457
5/6/2004,617.0098138
5/7/2004,607.4653897
5/10/2004,598.574125
5/11/2004,603.4752692
5/12/2004,606.9604082
5/13/2004,606.3037063
5/14/2004,605.5443155
5/17/2004,598.2032852
5/18/2004,603.9314648
5/19/2004,603.2109198
5/20/2004,601.6686598
5/21/2004,607.356095
5/24/2004,611.0757241
5/25/2004,621.120848
5/26/2004,622.1117468
5/27/2004,626.9092667
5/28/2004,626.1097122
5/31/2004,626.1097122
6/1/2004,626.7639707
6/2/2004,631.6377787
6/3/2004,626.5207826
6/4/2004,630.6226024
6/7/2004,641.9103886
6/8/2004,643.0766617
6/9/2004,638.0902963
6/10/2004,641.9247885
6/11/2004,639.9845158
6/14/2004,636.3084373
6/15/2004,643.2745752
6/16/2004,645.3815261
6/17/2004,646.220058
6/18/2004,649.1837806
6/21/2004,648.0543363
6/22/2004,653.1409057
6/23/2004,661.1681205
6/24/2004,659.854574
6/25/2004,655.8308763
6/28/2004,655.4637004
6/29/2004,659.8191743
6/30/2004,663.514004
7/1/2004,655.3078608
7/2/2004,649.5042177
7/5/2004,649.5042177
7/6/2004,646.8830258
7/7/2004,649.2024022
7/8/2004,643.2428621
7/9/2004,649.445088
7/12/2004,651.7197726
7/13/2004,653.6399821
7/14/2004,652.9137905
7/15/2004,655.8564536
7/16/2004,652.6602773
7/19/2004,650.2511226
7/20/2004,655.0157768
7/21/2004,645.7483834
7/22/2004,642.9957901
7/23/2004,637.8478049
7/26/2004,635.4475987
7/27/2004,643.5406067
7/28/2004,645.641699
7/29/2004,648.7236956
7/30/2004,647.973166
8/2/2004,649.3518438
8/3/2004,644.4938107
8/4/2004,644.406621
8/5/2004,632.1026806
8/6/2004,618.6195438
8/9/2004,620.5603426
8/10/2004,630.3150343
8/11/2004,629.9350293
8/12/2004,619.9579508
8/13/2004,620.7580024
8/16/2004,631.6196843
8/17/2004,630.4908132
8/18/2004,638.4471406
8/19/2004,634.1896264
8/20/2004,639.289345
8/23/2004,637.4290934
8/24/2004,640.4572327
8/25/2004,645.1227148
8/26/2004,645.0914332
8/27/2004,645.5633898
8/30/2004,641.1498023
8/31/2004,644.2865861
9/1/2004,646.9704183
9/2/2004,654.9707182
9/3/2004,652.4006745
9/6/2004,652.4006745
9/7/2004,658.3632369
9/8/2004,657.7238523
9/9/2004,657.7638424
9/10/2004,659.8161205
9/13/2004,661.1092345
9/14/2004,660.8243707
9/15/2004,655.9371913
9/16/2004,659.5851862
9/17/2004,666.0030789
9/20/2004,663.2694253
9/21/2004,666.5393191
9/22/2004,656.3699407
9/23/2004,651.1820626
9/24/2004,653.6899763
9/27/2004,647.9947537
9/28/2004,653.6729418
9/29/2004,657.7508917
9/30/2004,661.7457456
10/1/2004,671.5661233
10/4/2004,672.9525483
10/5/2004,670.1799946
10/6/2004,676.2920179
10/7/2004,667.4969939
10/8/2004,662.3176746
10/11/2004,664.2687001
10/12/2004,663.3903095
10/13/2004,656.3734472
10/14/2004,652.9998955
10/15/2004,657.7712276
10/18/2004,658.320776
10/19/2004,653.6141503
10/20/2004,652.5379926
10/21/2004,655.6728243
10/22/2004,648.8113541
10/25/2004,650.1036205
10/26/2004,659.6714082
10/27/2004,667.4633475
10/28/2004,667.0825186
10/29/2004,668.7270279
11/1/2004,671.4163189
11/2/2004,670.8270604
11/3/2004,678.9652544
11/4/2004,691.7471381
11/5/2004,696.5283114
11/8/2004,697.3143116
11/9/2004,700.4427656
11/10/2004,701.1007889
11/11/2004,709.4723115
11/12/2004,714.7738517
11/15/2004,712.2703319
11/16/2004,708.8308832
11/17/2004,713.9244551
11/18/2004,717.7919325
11/19/2004,708.8932856
11/22/2004,711.7374084
11/23/2004,710.9207458
11/24/2004,713.4816918
11/25/2004,713.4816918
11/26/2004,712.5464969
11/29/2004,711.176903
11/30/2004,711.7042951
12/1/2004,723.6962968
12/2/2004,722.0998914
12/3/2004,721.582389
12/6/2004,718.7719743
12/7/2004,710.1690492
12/8/2004,714.8991257
12/9/2004,717.8308477
12/10/2004,721.3742677
12/13/2004,730.0026554
12/14/2004,731.8328353
12/15/2004,732.2540998
12/16/2004,728.2781189
12/17/2004,726.9252254
12/20/2004,728.4240629
12/21/2004,733.2469997
12/22/2004,735.596698
12/23/2004,736.1870501
12/24/2004,736.1870501
12/27/2004,731.2176503
12/28/2004,738.0653038
12/29/2004,735.7245212
12/30/2004,735.3811063
12/31/2004,733.6460815
1/3/2005,727.4280525
1/4/2005,716.6612093
1/5/2005,711.5339815
1/6/2005,715.1255277
1/7/2005,711.6210126
1/10/2005,713.1531159
1/11/2005,709.3156674
1/12/2005,712.0164944
1/13/2005,705.2264663
1/14/2005,710.8431366
1/17/2005,710.8431366
1/18/2005,715.6639448
1/19/2005,708.7270971
1/20/2005,704.1124709
1/21/2005,698.471428
1/24/2005,695.8950572
1/25/2005,702.6219348
1/26/2005,705.1070037
1/27/2005,706.9880589
1/28/2005,707.2547609
1/31/2005,716.0343307
2/1/2005,717.9868938
2/2/2005,719.0689786
2/3/2005,717.5562022
2/4/2005,723.109832
2/7/2005,723.2258931
2/8/2005,726.5163919
2/9/2005,718.2592774
2/10/2005,719.8105327
2/11/2005,725.6288667
2/14/2005,724.7671229
2/15/2005,726.4892433
2/16/2005,727.3051411
2/17/2005,722.0194801
2/18/2005,721.242267
2/21/2005,721.242267
2/22/2005,709.2699645
2/23/2005,711.4616476
2/24/2005,720.2354778
2/25/2005,727.4076732
2/28/2005,723.0665069
3/1/2005,726.5049772
3/2/2005,728.8756493
3/3/2005,729.8569198
3/4/2005,740.7595346
3/7/2005,743.8612559
3/8/2005,742.5557376
3/9/2005,735.5610605
3/10/2005,737.6494851
3/11/2005,734.49682
3/14/2005,738.837932
3/15/2005,735.1834846
3/16/2005,727.519614
3/17/2005,728.01208
3/18/2005,730.3526001
3/21/2005,729.8432503
3/22/2005,726.1428014
3/23/2005,722.6088963
3/24/2005,724.0413614
3/25/2005,724.0413614
3/28/2005,724.9109822
3/29/2005,714.4849802
3/30/2005,725.3301936
3/31/2005,723.8558168
4/1/2005,717.8810706
4/4/2005,716.6628709
4/5/2005,720.1253892
4/6/2005,720.7223985
4/7/2005,726.0233165
4/8/2005,719.3858111
4/11/2005,719.5889819
4/12/2005,725.121926
4/13/2005,713.5993918
4/14/2005,701.63315
4/15/2005,691.5258835
4/18/2005,693.5975031
4/19/2005,697.7690548
4/20/2005,690.0362962
4/21/2005,706.2346909
4/22/2005,700.7531869
4/25/2005,707.7328972
4/26/2005,698.7220826
4/27/2005,700.0439683
4/28/2005,690.3043492
4/29/2005,698.8254429
5/2/2005,702.6448467
5/3/2005,698.2736657
5/4/2005,705.8744375
5/5/2005,702.7237045
5/6/2005,705.6109325
5/9/2005,710.683296
5/10/2005,702.5796251
5/11/2005,707.567728
5/12/2005,699.2570111
5/13/2005,695.0766695
5/16/2005,704.5412629
5/17/2005,709.8134151
5/18/2005,721.7732696
5/19/2005,721.9456753
5/20/2005,721.719523
5/23/2005,726.4556116
5/24/2005,724.8838012
5/25/2005,718.5682809
5/26/2005,723.754181
5/27/2005,723.6938436
5/30/2005,723.6938436
5/31/2005,719.5550626
6/1/2005,725.6339815
6/2/2005,725.8857344
6/3/2005,721.6746695
6/6/2005,722.8497406
6/7/2005,724.6243284
6/8/2005,720.7175658
6/9/2005,721.4295026
6/10/2005,720.5387614
6/13/2005,721.1665935
6/14/2005,721.1174869
6/15/2005,721.7702318
6/16/2005,723.7044922
6/17/2005,729.2940969
6/20/2005,726.2678276
6/21/2005,724.8365939
6/22/2005,722.2495676
6/23/2005,708.4277017
6/24/2005,702.4752163
6/27/2005,701.1270797
6/28/2005,713.550853
6/29/2005,711.2793485
6/30/2005,706.4568782
7/1/2005,708.2015124
7/4/2005,708.2015124
7/5/2005,711.4078536
7/6/2005,704.8589563
7/7/2005,705.8657499
7/8/2005,717.827113
7/11/2005,721.5065194
7/12/2005,718.3873245
7/13/2005,720.1439151
7/14/2005,724.7439463
7/15/2005,725.0856777
7/18/2005,721.6810118
7/19/2005,728.6331989
7/20/2005,736.5735908
7/21/2005,732.4347106
7/22/2005,736.0533407
7/25/2005,729.9221713
7/26/2005,731.3802773
7/27/2005,734.7280088
7/28/2005,740.3285514
7/29/2005,735.3190339
8/1/2005,735.2704861
8/2/2005,734.4467356
8/3/2005,732.8576529
8/4/2005,727.4651501
8/5/2005,722.6743446
8/8/2005,721.8125258
8/9/2005,726.7867786
8/10/2005,725.226227
8/11/2005,733.0408407
8/12/2005,728.5198247
8/15/2005,731.1529619
8/16/2005,721.4303683
8/17/2005,724.1935854
8/18/2005,721.0205029
8/19/2005,723.5232845
8/22/2005,725.2608295
8/23/2005,721.5500631
8/24/2005,716.1449632
8/25/2005,718.02739
8/26/2005,714.1928151
8/29/2005,718.1681397
8/30/2005,713.4206579
8/31/2005,722.6636656
9/1/2005,720.0865388
9/2/2005,720.4109293
9/5/2005,720.4109293
9/6/2005,730.1269716
9/7/2005,732.2732664
9/8/2005,728.0689232
9/9/2005,732.0952349
9/12/2005,736.5243321
9/13/2005,732.9532015
9/14/2005,727.5792623
9/15/2005,728.2292809
9/16/2005,732.7408727
9/19/2005,723.6735817
9/20/2005,719.2987982
9/21/2005,713.4703623
9/22/2005,717.4790694
9/23/2005,722.0913645
9/26/2005,721.2129937
9/27/2005,725.2646815
9/28/2005,724.9057419
9/29/2005,729.797695
9/30/2005,733.3860413
10/3/2005,730.7969336
10/4/2005,723.515952
10/5/2005,713.2954719
10/6/2005,717.2798543
10/7/2005,724.0883923
10/10/2005,719.325318
10/11/2005,715.904744
10/12/2005,713.6702427
10/13/2005,713.0568517
10/14/2005,720.5335372
10/17/2005,720.3505603
10/18/2005,715.3795867
10/19/2005,724.9689078
10/20/2005,715.5048919
10/21/2005,711.8786014
10/24/2005,723.4106727
10/25/2005,720.4534782
10/26/2005,715.8764536
10/27/2005,707.7586357
10/28/2005,720.1535555
10/31/2005,723.6097477
11/1/2005,721.4301994
11/2/2005,729.6774904
11/3/2005,733.385263
11/4/2005,732.736559
11/7/2005,736.0252756
11/8/2005,731.6786
11/9/2005,733.7729102
11/10/2005,741.944401
11/11/2005,744.4839486
11/14/2005,744.6190496
11/15/2005,743.284726
11/16/2005,745.7193872
11/17/2005,754.2601646
11/18/2005,761.9866368
11/21/2005,767.7788015
11/22/2005,770.6776801
11/23/2005,769.652523
11/24/2005,769.652523
11/25/2005,771.085716
11/28/2005,764.7607007
11/29/2005,767.1408559
11/30/2005,765.8585958
12/1/2005,775.1582413
12/2/2005,772.3552186
12/5/2005,769.2581155
12/6/2005,771.2166981
12/7/2005,766.3057531
12/8/2005,763.2791113
12/9/2005,767.6172938
12/12/2005,767.9396578
12/13/2005,768.48454
12/14/2005,774.3632972
12/15/2005,774.7121834
12/16/2005,774.959475
12/19/2005,766.8997468
12/20/2005,766.9365161
12/21/2005,771.1615242
12/22/2005,777.8326718
12/23/2005,778.895105
12/26/2005,778.895105
12/27/2005,770.8220394
12/28/2005,773.6922934
12/29/2005,773.7727669
12/30/2005,769.2185913
1/2/2006,769.2185913
1/3/2006,775.7381731
1/4/2006,778.412827
1/5/2006,776.5043874
1/6/2006,782.1458076
1/9/2006,786.7288725
1/10/2006,786.4504556
1/11/2006,787.1537715
1/12/2006,781.1915757
1/13/2006,778.9626505
1/16/2006,778.9626505
1/17/2006,774.5225204
1/18/2006,774.852095
1/19/2006,779.8469125
1/20/2006,762.5940577
1/23/2006,763.9255409
1/24/2006,769.7028361
1/25/2006,767.6051702
1/26/2006,777.074205
1/27/2006,779.3416771
1/30/2006,781.4898083
1/31/2006,779.7994306
2/1/2006,785.5923006
2/2/2006,778.1965555
2/3/2006,777.0722978
2/6/2006,780.0271578
2/7/2006,773.1224807
2/8/2006,779.186846
2/9/2006,781.8253367
2/10/2006,786.9807922
2/13/2006,785.1901908
2/14/2006,794.8334582
2/15/2006,798.0021626
2/16/2006,800.3934761
2/17/2006,802.8279645
2/20/2006,802.8279645
2/21/2006,799.7052977
2/22/2006,807.9448905
2/23/2006,805.4709076
2/24/2006,807.8200151
2/27/2006,812.8893068
2/28/2006,802.7196395
3/1/2006,809.8538058
3/2/2006,807.9431021
3/3/2006,810.1029438
3/6/2006,804.8074925
3/7/2006,803.1606568
3/8/2006,802.5147541
3/9/2006,801.2236308
3/10/2006,809.7943
3/13/2006,810.3710393
3/14/2006,818.8942628
3/15/2006,829.4151199
3/16/2006,831.0005304
3/17/2006,835.2317907
3/20/2006,835.4679288
3/21/2006,829.9610892
3/22/2006,838.4539729
3/23/2006,833.629945
3/24/2006,834.5826827
3/27/2006,833.9382211
3/28/2006,830.6881644
3/29/2006,837.8312817
3/30/2006,839.1088077
3/31/2006,840.0293026
4/3/2006,841.8752998
4/4/2006,847.6686409
4/5/2006,848.7696915
4/6/2006,848.4984766
4/7/2006,841.1688848
4/10/2006,840.3803491
4/11/2006,836.3861113
4/12/2006,842.7787802
4/13/2006,840.2633183
4/14/2006,840.2633183
4/17/2006,835.9063861
4/18/2006,855.7612855
4/19/2006,862.9338323
4/20/2006,864.9774446
4/21/2006,865.6658244
4/24/2006,865.6099974
4/25/2006,859.074584
4/26/2006,862.5123204
4/27/2006,858.4043195
4/28/2006,857.2797794
5/1/2006,858.8593249
5/2/2006,865.4135934
5/3/2006,866.5317638
5/4/2006,876.6191114
5/5/2006,886.1851125
5/8/2006,885.5399942
5/9/2006,887.3210835
5/10/2006,886.5812752
5/11/2006,877.9709525
5/12/2006,864.1114335
5/15/2006,863.0361977
5/16/2006,862.8119457
5/17/2006,845.8303616
5/18/2006,836.5394461
5/19/2006,838.8268081
5/22/2006,835.8478212
5/23/2006,833.4969486
5/24/2006,831.8341622
5/25/2006,838.4774395
5/26/2006,842.4640789
5/29/2006,842.4640789
5/30/2006,830.411496
5/31/2006,838.0521863
6/1/2006,848.266139
6/2/2006,848.8323377
6/5/2006,829.7248306
6/6/2006,825.4644025
6/7/2006,818.6901398
6/8/2006,817.369315
6/9/2006,811.6798053
6/12/2006,798.375719
6/13/2006,793.1554581
6/14/2006,800.5587099
6/15/2006,820.3047716
6/16/2006,817.722546
6/19/2006,809.6339794
6/20/2006,809.0644574
6/21/2006,819.7387705
6/22/2006,815.3643929
6/23/2006,817.2425185
6/26/2006,820.5867477
6/27/2006,810.955006
6/28/2006,813.4423229
6/29/2006,833.7198072
6/30/2006,835.3101486
7/3/2006,839.9089912
7/4/2006,839.9089912
7/5/2006,831.9704736
7/6/2006,833.6546572
7/7/2006,821.3071676
7/10/2006,823.262169
7/11/2006,824.7882511
7/12/2006,815.5361257
7/13/2006,799.6449341
7/14/2006,787.3293038
7/17/2006,784.0253599
7/18/2006,786.9704918
7/19/2006,804.3520733
7/20/2006,785.8648089
7/21/2006,776.7088865
7/24/2006,790.8157842
7/25/2006,791.6224317
7/26/2006,782.3899224
7/27/2006,780.008122
7/28/2006,791.4014627
7/31/2006,787.8472361
8/1/2006,781.9332446
8/2/2006,787.680832
8/3/2006,795.7685876
8/4/2006,793.8691986
8/7/2006,789.265837
8/8/2006,780.9723127
8/9/2006,770.2897032
8/10/2006,776.5867872
8/11/2006,771.2094409
8/14/2006,773.9099444
8/15/2006,788.4733668
8/16/2006,805.3615617
8/17/2006,806.9369423
8/18/2006,805.2984939
8/21/2006,798.1568201
8/22/2006,798.2171321
8/23/2006,792.1016779
8/24/2006,787.968955
8/25/2006,787.3303379
8/28/2006,793.1518072
8/29/2006,794.947935
8/30/2006,796.1700736
8/31/2006,799.3158525
9/1/2006,803.9890967
9/4/2006,803.9890967
9/5/2006,806.5655792
9/6/2006,798.2584646
9/7/2006,793.6379621
9/8/2006,794.7973838
9/11/2006,795.6478231
9/12/2006,804.9739005
9/13/2006,814.0518071
9/14/2006,810.2861366
9/15/2006,812.5707877
9/18/2006,814.1398491
9/19/2006,811.4091341
9/20/2006,815.7959352
9/21/2006,807.7510601
9/22/2006,804.2656024
9/25/2006,813.2278587
9/26/2006,824.5111444
9/27/2006,826.4607023
9/28/2006,830.3613246
9/29/2006,825.8682776
10/2/2006,826.716842
10/3/2006,830.9251663
10/4/2006,842.5611017
10/5/2006,851.6935657
10/6/2006,847.8762337
10/9/2006,849.7793765
10/10/2006,852.9930063
10/11/2006,849.9165251
10/12/2006,859.8673229
10/13/2006,860.0128085
10/16/2006,867.0689399
10/17/2006,860.8020296
10/18/2006,858.1852459
10/19/2006,857.7329604
10/20/2006,851.7840021
10/23/2006,855.9197566
10/24/2006,857.2424449
10/25/2006,858.1479918
10/26/2006,859.3472233
10/27/2006,851.4575325
