Date,USA IMI/MATERIALS
9/11/2002,428.2144523
9/12/2002,420.2925638
9/13/2002,417.1143708
9/16/2002,414.7488875
9/17/2002,406.7039784
9/18/2002,402.8725977
9/19/2002,392.7845831
9/20/2002,399.9317832
9/23/2002,391.1372963
9/24/2002,377.1312036
9/25/2002,386.509332
9/26/2002,391.3865077
9/27/2002,380.1527485
9/30/2002,375.6711643
10/1/2002,396.8173286
10/2/2002,376.674579
10/3/2002,376.1805893
10/4/2002,369.664749
10/7/2002,360.5257478
10/8/2002,365.6272587
10/9/2002,349.2708114
10/10/2002,363.9377076
10/11/2002,379.6194398
10/14/2002,377.7125778
10/15/2002,397.6395628
10/16/2002,386.7733393
10/17/2002,398.4814963
10/18/2002,395.8158914
10/21/2002,407.3736253
10/22/2002,399.1275647
10/23/2002,398.975164
10/24/2002,387.7642752
10/25/2002,397.5214203
10/28/2002,392.3953711
10/29/2002,389.0894143
10/30/2002,390.8197342
10/31/2002,389.8508183
11/1/2002,398.1598949
11/4/2002,397.831832
11/5/2002,399.9004471
11/6/2002,411.6299716
11/7/2002,402.2895564
11/8/2002,395.8414512
11/11/2002,384.7609949
11/12/2002,390.9352751
11/13/2002,389.8462571
11/14/2002,402.4303462
11/15/2002,403.0097352
11/18/2002,398.5206116
11/19/2002,398.9987424
11/20/2002,402.4971915
11/21/2002,418.1960123
11/22/2002,412.3271691
11/25/2002,417.3406293
11/26/2002,412.9032799
11/27/2002,427.2134988
11/28/2002,427.2134988
11/29/2002,434.8421239
12/2/2002,428.1851039
12/3/2002,424.2055584
12/4/2002,422.1800452
12/5/2002,418.097747
12/6/2002,422.2174446
12/9/2002,412.1002721
12/10/2002,416.0420125
12/11/2002,420.4040892
12/12/2002,417.4231778
12/13/2002,413.9926741
12/16/2002,428.2211021
12/17/2002,423.7309432
12/18/2002,417.6339898
12/19/2002,413.9091493
12/20/2002,420.5818043
12/23/2002,419.7132701
12/24/2002,418.0661742
12/25/2002,418.0661742
12/26/2002,420.1243388
12/27/2002,414.225242
12/30/2002,416.475326
12/31/2002,418.4285516
1/1/2003,418.4285516
1/2/2003,427.8249731
1/3/2003,427.5611659
1/6/2003,434.8672598
1/7/2003,432.129521
1/8/2003,421.8096769
1/9/2003,428.2713832
1/10/2003,431.1928086
1/13/2003,430.3448148
1/14/2003,431.36186
1/15/2003,424.1631979
1/16/2003,427.4968394
1/17/2003,423.0270484
1/20/2003,423.0270484
1/21/2003,415.2969733
1/22/2003,410.3425206
1/23/2003,415.2854243
1/24/2003,404.9330381
1/27/2003,393.6851764
1/28/2003,397.5311789
1/29/2003,398.0144023
1/30/2003,389.4085849
1/31/2003,395.2616772
2/3/2003,396.4659241
2/4/2003,394.6840079
2/5/2003,393.2995553
2/6/2003,388.663192
2/7/2003,386.5588001
2/10/2003,388.1018398
2/11/2003,384.8249966
2/12/2003,382.0784781
2/13/2003,384.2344616
2/14/2003,384.455983
2/17/2003,384.455983
2/18/2003,391.9184494
2/19/2003,387.0698573
2/20/2003,383.3039957
2/21/2003,390.0385795
2/24/2003,380.7910649
2/25/2003,380.0604873
2/26/2003,380.7835781
2/27/2003,383.0660087
2/28/2003,383.5033149
3/3/2003,381.24901
3/4/2003,373.1658103
3/5/2003,374.0235897
3/6/2003,366.6985126
3/7/2003,370.2719577
3/10/2003,362.3157447
3/11/2003,359.1792939
3/12/2003,359.6532469
3/13/2003,375.0204194
3/14/2003,377.0465503
3/17/2003,389.2738271
3/18/2003,396.7176644
3/19/2003,396.8255459
3/20/2003,396.1035961
3/21/2003,410.722903
3/24/2003,394.865561
3/25/2003,397.0871316
3/26/2003,394.0512575
3/27/2003,389.2650982
3/28/2003,391.283165
3/31/2003,384.6032692
4/1/2003,387.948129
4/2/2003,396.6000917
4/3/2003,393.0057541
4/4/2003,394.5397024
4/7/2003,399.6797154
4/8/2003,395.6181365
4/9/2003,389.8230299
4/10/2003,391.3144776
4/11/2003,390.7631322
4/14/2003,398.0619746
4/15/2003,403.2877373
4/16/2003,398.3641223
4/17/2003,403.3706674
4/18/2003,403.3706674
4/21/2003,404.0754345
4/22/2003,411.6212376
4/23/2003,415.0509584
4/24/2003,412.2509275
4/25/2003,405.8644137
4/28/2003,413.8169363
4/29/2003,416.0988447
4/30/2003,419.2999734
5/1/2003,416.3443013
5/2/2003,422.652197
5/5/2003,421.7648789
5/6/2003,424.5615311
5/7/2003,421.8427481
5/8/2003,418.1420896
5/9/2003,426.0833487
5/12/2003,431.6879736
5/13/2003,428.8420418
5/14/2003,426.9425307
5/15/2003,429.3087433
5/16/2003,428.0864534
5/19/2003,419.059125
5/20/2003,419.0045775
5/21/2003,420.6690373
5/22/2003,423.3230342
5/23/2003,424.2612542
5/26/2003,424.2612542
5/27/2003,432.4437212
5/28/2003,430.4314183
5/29/2003,427.5610454
5/30/2003,434.9261924
6/2/2003,439.3620728
6/3/2003,438.0780428
6/4/2003,445.5930198
6/5/2003,446.5011523
6/6/2003,444.8284723
6/9/2003,438.9387529
6/10/2003,442.1046494
6/11/2003,445.8452948
6/12/2003,448.7679051
6/13/2003,443.5510421
6/16/2003,452.0696588
6/17/2003,453.8107121
6/18/2003,450.5889694
6/19/2003,447.2011432
6/20/2003,445.602571
6/23/2003,436.1889524
6/24/2003,438.215069
6/25/2003,436.0138987
6/26/2003,442.3682437
6/27/2003,437.9620971
6/30/2003,437.8434827
7/1/2003,438.0871979
7/2/2003,443.1028468
7/3/2003,438.8113242
7/4/2003,438.8113242
7/7/2003,446.1547989
7/8/2003,445.6093199
7/9/2003,444.1499676
7/10/2003,436.7437172
7/11/2003,439.4022035
7/14/2003,440.5588235
7/15/2003,437.5575842
7/16/2003,435.7509497
7/17/2003,435.3021997
7/18/2003,443.4598108
7/21/2003,441.3099149
7/22/2003,449.731284
7/23/2003,451.1230884
7/24/2003,455.2427972
7/25/2003,464.5518579
7/28/2003,465.2083165
7/29/2003,464.6295085
7/30/2003,464.1125243
7/31/2003,469.3557341
8/1/2003,463.9559895
8/4/2003,464.5936056
8/5/2003,457.0284389
8/6/2003,456.0531373
8/7/2003,455.9591001
8/8/2003,461.0283079
8/11/2003,464.0473759
8/12/2003,465.9632205
8/13/2003,465.6092254
8/14/2003,472.5849628
8/15/2003,471.8501271
8/18/2003,477.4652647
8/19/2003,481.8732763
8/20/2003,482.4950983
8/21/2003,485.3280503
8/22/2003,478.1364277
8/25/2003,475.116659
8/26/2003,475.6488326
8/27/2003,478.3802629
8/28/2003,483.2419045
8/29/2003,484.8915091
9/1/2003,484.8915091
9/2/2003,489.1747644
9/3/2003,489.0242335
9/4/2003,486.5762859
9/5/2003,483.2197668
9/8/2003,487.7687757
9/9/2003,486.8299212
9/10/2003,477.2750527
9/11/2003,479.5761229
9/12/2003,486.9534589
9/15/2003,483.6581997
9/16/2003,487.1247817
9/17/2003,480.6189049
9/18/2003,484.2403348
9/19/2003,485.2414733
9/22/2003,477.4935423
9/23/2003,479.8432573
9/24/2003,472.5696533
9/25/2003,464.9793571
9/26/2003,462.0809146
9/29/2003,469.0411918
9/30/2003,463.1787949
10/1/2003,471.0076561
10/2/2003,473.5068177
10/3/2003,478.685909
10/6/2003,479.9777093
10/7/2003,481.8462055
10/8/2003,483.4592904
10/9/2003,485.0323959
10/10/2003,483.1369263
10/13/2003,489.7339279
10/14/2003,491.1701835
10/15/2003,490.370358
10/16/2003,493.3896966
10/17/2003,487.7153252
10/20/2003,489.5642913
10/21/2003,489.7661743
10/22/2003,481.1152939
10/23/2003,484.3256012
10/24/2003,482.473569
10/27/2003,485.6910282
10/28/2003,490.8927106
10/29/2003,496.8479357
10/30/2003,504.3765696
10/31/2003,502.6770253
11/3/2003,504.983659
11/4/2003,504.6612119
11/5/2003,502.7900882
11/6/2003,504.7711144
11/7/2003,507.3610554
11/10/2003,500.5369441
11/11/2003,499.3427349
11/12/2003,506.5827472
11/13/2003,506.1471978
11/14/2003,504.0019317
11/17/2003,500.1071059
11/18/2003,498.1434762
11/19/2003,499.3580493
11/20/2003,495.2116418
11/21/2003,496.6655209
11/24/2003,503.3061812
11/25/2003,510.0781435
11/26/2003,515.5524721
11/27/2003,515.5524721
11/28/2003,516.2539262
12/1/2003,531.3780133
12/2/2003,530.7766716
12/3/2003,534.3381404
12/4/2003,538.8302862
12/5/2003,534.1502871
12/8/2003,543.6771792
12/9/2003,543.6123394
12/10/2003,536.5209543
12/11/2003,543.6797109
12/12/2003,548.1716939
12/15/2003,545.8971323
12/16/2003,546.6376291
12/17/2003,549.6121981
12/18/2003,555.641208
12/19/2003,556.1107458
12/22/2003,561.8368224
12/23/2003,562.6135613
12/24/2003,560.8437846
12/25/2003,560.8437846
12/26/2003,565.0158957
12/29/2003,575.4017792
12/30/2003,571.4717946
12/31/2003,571.2454243
1/1/2004,571.2454243
1/2/2004,568.8835726
1/5/2004,579.8680174
1/6/2004,575.0452829
1/7/2004,572.9969633
1/8/2004,579.0552517
1/9/2004,569.1090918
1/12/2004,568.9957031
1/13/2004,563.6119078
1/14/2004,565.2990039
1/15/2004,559.9257815
1/16/2004,560.6562665
1/19/2004,560.6562665
1/20/2004,562.9217555
1/21/2004,563.6652834
1/22/2004,557.6917511
1/23/2004,547.7782018
1/26/2004,551.8631353
1/27/2004,551.3961961
1/28/2004,545.4915197
1/29/2004,542.6544601
1/30/2004,547.9844893
2/2/2004,545.7374831
2/3/2004,542.5512643
2/4/2004,537.3211171
2/5/2004,543.8731688
2/6/2004,555.7917843
2/9/2004,556.7525714
2/10/2004,560.6842592
2/11/2004,573.1447956
2/12/2004,571.3525728
2/13/2004,566.3283015
2/16/2004,566.3283015
2/17/2004,573.2762473
2/18/2004,570.6477696
2/19/2004,572.6672685
2/20/2004,567.7028755
2/23/2004,567.5492022
2/24/2004,569.62044
2/25/2004,571.9485879
2/26/2004,572.0850376
2/27/2004,575.1449751
3/1/2004,584.7391834
3/2/2004,577.8160618
3/3/2004,575.3429854
3/4/2004,578.5465612
3/5/2004,578.8146165
3/8/2004,573.1235458
3/9/2004,564.2582974
3/10/2004,548.3857841
3/11/2004,543.9890947
3/12/2004,552.790232
3/15/2004,539.3624371
3/16/2004,543.0989379
3/17/2004,552.0920861
3/18/2004,551.2036009
3/19/2004,551.156989
3/22/2004,539.2992344
3/23/2004,541.4901803
3/24/2004,538.4001736
3/25/2004,552.4704011
3/26/2004,553.8170692
3/29/2004,563.5656824
3/30/2004,567.9733123
3/31/2004,567.1768311
4/1/2004,570.6925189
4/2/2004,579.9386667
4/5/2004,578.8797382
4/6/2004,581.5880018
4/7/2004,574.4437134
4/8/2004,571.0063332
4/9/2004,571.0063332
4/12/2004,577.0043053
4/13/2004,564.5801208
4/14/2004,564.2483936
4/15/2004,567.6940253
4/16/2004,574.3626717
4/19/2004,573.7289165
4/20/2004,561.1451089
4/21/2004,557.7067713
4/22/2004,574.3362616
4/23/2004,571.1984491
4/26/2004,569.3216623
4/27/2004,569.2926687
4/28/2004,551.5180406
4/29/2004,542.4254547
4/30/2004,540.6778172
5/3/2004,541.7959265
5/4/2004,548.4498486
5/5/2004,545.862491
5/6/2004,539.1012905
5/7/2004,520.0560998
5/10/2004,516.7209194
5/11/2004,524.3081575
5/12/2004,523.9631547
5/13/2004,526.7646685
5/14/2004,526.3146052
5/17/2004,516.6217382
5/18/2004,526.0230023
5/19/2004,526.6242246
5/20/2004,525.9041259
5/21/2004,531.7619906
5/24/2004,536.8044551
5/25/2004,547.9263015
5/26/2004,549.1664221
5/27/2004,554.9010551
5/28/2004,554.2250973
5/31/2004,554.2250973
6/1/2004,554.3344796
6/2/2004,555.9838894
6/3/2004,544.9001189
6/4/2004,550.9031242
6/7/2004,561.985572
6/8/2004,562.5360657
6/9/2004,555.2920883
6/10/2004,558.4987906
6/11/2004,558.4987906
6/14/2004,549.7755598
6/15/2004,555.8897811
6/16/2004,557.3718759
6/17/2004,559.9050076
6/18/2004,567.536528
6/21/2004,566.2952304
6/22/2004,568.0334873
6/23/2004,574.6040143
6/24/2004,573.805284
6/25/2004,576.4926183
6/28/2004,573.8474316
6/29/2004,581.6594782
6/30/2004,585.6395178
7/1/2004,575.5648793
7/2/2004,573.3405186
7/5/2004,573.3405186
7/6/2004,569.6118374
7/7/2004,575.6428471
7/8/2004,569.9862359
7/9/2004,572.3144891
7/12/2004,572.9790803
7/13/2004,573.72885
7/14/2004,575.5170532
7/15/2004,577.2335912
7/16/2004,577.3908889
7/19/2004,574.8738525
7/20/2004,576.1331398
7/21/2004,563.3771471
7/22/2004,560.4643126
7/23/2004,556.2346044
7/26/2004,551.085492
7/27/2004,560.3913867
7/28/2004,564.6471923
7/29/2004,572.7556782
7/30/2004,572.4960211
8/2/2004,574.9536899
8/3/2004,569.6682627
8/4/2004,570.5135463
8/5/2004,559.0760335
8/6/2004,547.7184954
8/9/2004,550.0580896
8/10/2004,559.6251642
8/11/2004,557.387496
8/12/2004,549.3596006
8/13/2004,547.9492657
8/16/2004,563.3993705
8/17/2004,565.8409973
8/18/2004,571.9761393
8/19/2004,572.1163936
8/20/2004,577.9502197
8/23/2004,572.1199259
8/24/2004,574.0288892
8/25/2004,579.7002459
8/26/2004,582.2386124
8/27/2004,584.346448
8/30/2004,579.0172529
8/31/2004,582.3809647
9/1/2004,584.6525771
9/2/2004,592.833634
9/3/2004,591.7191304
9/6/2004,591.7191304
9/7/2004,597.1818591
9/8/2004,590.0702371
9/9/2004,593.8834379
9/10/2004,589.26808
9/13/2004,588.7200478
9/14/2004,587.2484752
9/15/2004,585.5037007
9/16/2004,588.8871159
9/17/2004,586.6068035
9/20/2004,586.9973187
9/21/2004,590.1670649
9/22/2004,585.3544667
9/23/2004,581.2248396
9/24/2004,586.3039868
9/27/2004,585.1687376
9/28/2004,599.2279818
9/29/2004,602.9254797
9/30/2004,610.9170098
10/1/2004,615.0135707
10/4/2004,615.9203783
10/5/2004,615.8007241
10/6/2004,625.50039
10/7/2004,616.590803
10/8/2004,612.8732434
10/11/2004,611.8653372
10/12/2004,605.7342995
10/13/2004,591.2313642
10/14/2004,590.587724
10/15/2004,595.7825487
10/18/2004,594.9841483
10/19/2004,581.0969521
10/20/2004,586.0554516
10/21/2004,590.9697666
10/22/2004,587.5073364
10/25/2004,593.3269688
10/26/2004,599.6030735
10/27/2004,603.9744181
10/28/2004,596.3211896
10/29/2004,604.0034762
11/1/2004,605.0562485
11/2/2004,602.5340232
11/3/2004,612.543799
11/4/2004,625.9921016
11/5/2004,628.6764217
11/8/2004,628.2330985
11/9/2004,634.0196714
11/10/2004,634.2723961
11/11/2004,639.4108868
11/12/2004,646.4269783
11/15/2004,642.5400465
11/16/2004,638.4991201
11/17/2004,644.8639508
11/18/2004,645.8807753
11/19/2004,642.7976548
11/22/2004,650.1441555
11/23/2004,647.7857468
11/24/2004,654.3550493
11/25/2004,654.3550493
11/26/2004,661.6703774
11/29/2004,661.9773154
11/30/2004,658.9584445
12/1/2004,665.8241368
12/2/2004,655.9939721
12/3/2004,656.7567118
12/6/2004,653.1622669
12/7/2004,638.8678101
12/8/2004,640.558613
12/9/2004,644.9366889
12/10/2004,645.2404161
12/13/2004,655.5184341
12/14/2004,655.4480332
12/15/2004,662.4508145
12/16/2004,658.3057177
12/17/2004,656.0203242
12/20/2004,658.6311931
12/21/2004,667.90954
12/22/2004,668.0131033
12/23/2004,669.585057
12/24/2004,669.585057
12/27/2004,667.0057914
12/28/2004,672.6053369
12/29/2004,672.4214484
12/30/2004,668.5365498
12/31/2004,668.1045184
1/3/2005,659.7871227
1/4/2005,644.8462868
1/5/2005,637.6525374
1/6/2005,641.5677827
1/7/2005,641.9921712
1/10/2005,645.2344313
1/11/2005,637.9972256
1/12/2005,641.6358988
1/13/2005,640.4958361
1/14/2005,647.5206436
1/17/2005,647.5206436
1/18/2005,650.501288
1/19/2005,646.0005336
1/20/2005,641.6735347
1/21/2005,640.0980746
1/24/2005,631.97537
1/25/2005,633.8023397
1/26/2005,636.4961549
1/27/2005,640.0511341
1/28/2005,639.746542
1/31/2005,647.9579595
2/1/2005,653.3850254
2/2/2005,659.5834027
2/3/2005,656.8546618
2/4/2005,664.6732451
2/7/2005,664.6199348
2/8/2005,663.5501714
2/9/2005,654.2929671
2/10/2005,662.5312648
2/11/2005,669.7647305
2/14/2005,671.0297653
2/15/2005,673.6610003
2/16/2005,682.9630056
2/17/2005,680.755617
2/18/2005,687.5097421
2/21/2005,687.5097421
2/22/2005,677.3035921
2/23/2005,686.3861749
2/24/2005,696.5815432
2/25/2005,707.5643134
2/28/2005,701.6241964
3/1/2005,701.6935218
3/2/2005,700.1876332
3/3/2005,700.9504118
3/4/2005,720.3289955
3/7/2005,714.435944
3/8/2005,711.2460375
3/9/2005,710.6884052
3/10/2005,701.6329479
3/11/2005,705.5220449
3/14/2005,704.8007141
3/15/2005,701.7933254
3/16/2005,688.812982
3/17/2005,696.4655741
3/18/2005,696.9198892
3/21/2005,692.2942875
3/22/2005,690.1499331
3/23/2005,681.8652304
3/24/2005,682.0790876
3/25/2005,682.0790876
3/28/2005,677.8678448
3/29/2005,662.2961488
3/30/2005,671.3452419
3/31/2005,677.9300438
4/1/2005,676.4739942
4/4/2005,673.5757038
4/5/2005,674.8989499
4/6/2005,677.4656108
4/7/2005,683.0064935
4/8/2005,672.6898321
4/11/2005,669.5952325
4/12/2005,671.1890805
4/13/2005,652.6314214
4/14/2005,633.9001659
4/15/2005,618.4251973
4/18/2005,628.0959652
4/19/2005,638.912172
4/20/2005,626.5831557
4/21/2005,638.3156178
4/22/2005,631.5560679
4/25/2005,638.668825
4/26/2005,625.9880677
4/27/2005,620.4999411
4/28/2005,612.329921
4/29/2005,626.2290994
5/2/2005,630.2831359
5/3/2005,633.3178789
5/4/2005,644.5341897
5/5/2005,641.964226
5/6/2005,643.7157009
5/9/2005,643.7621636
5/10/2005,632.9434437
5/11/2005,633.8190387
5/12/2005,615.6068049
5/13/2005,603.546401
5/16/2005,606.3413404
5/17/2005,614.5503963
5/18/2005,630.3127756
5/19/2005,627.7973753
5/20/2005,623.5493754
5/23/2005,629.6427067
5/24/2005,628.2253856
5/25/2005,621.0285225
5/26/2005,626.5533322
5/27/2005,628.7317352
5/30/2005,628.7317352
5/31/2005,624.2381145
6/1/2005,633.959704
6/2/2005,631.9346024
6/3/2005,628.9009517
6/6/2005,628.8350744
6/7/2005,630.8586703
6/8/2005,627.8720747
6/9/2005,626.3402823
6/10/2005,630.4490351
6/13/2005,634.9076799
6/14/2005,637.7520507
6/15/2005,643.4720083
6/16/2005,652.4387752
6/17/2005,651.4822782
6/20/2005,644.1067749
6/21/2005,640.7236643
6/22/2005,640.272297
6/23/2005,626.1688413
6/24/2005,618.9014765
6/27/2005,617.2107592
6/28/2005,627.5663181
6/29/2005,627.1260287
6/30/2005,618.5538131
7/1/2005,619.1303684
7/4/2005,619.1303684
7/5/2005,620.7638703
7/6/2005,618.641612
7/7/2005,620.4369481
7/8/2005,633.0849428
7/11/2005,642.6858002
7/12/2005,641.4748618
7/13/2005,639.5047443
7/14/2005,639.5509743
7/15/2005,637.4468859
7/18/2005,635.6502901
7/19/2005,647.0611989
7/20/2005,658.0148653
7/21/2005,654.2120906
7/22/2005,660.018673
7/25/2005,653.7475561
7/26/2005,646.6356385
7/27/2005,651.7586641
7/28/2005,660.2891095
7/29/2005,657.381235
8/1/2005,656.1141666
8/2/2005,664.2531299
8/3/2005,666.5212839
8/4/2005,659.7993127
8/5/2005,655.4176575
8/8/2005,655.9744185
8/9/2005,659.1014115
8/10/2005,661.7173684
8/11/2005,668.4859957
8/12/2005,662.9499824
8/15/2005,662.755104
8/16/2005,651.1340782
8/17/2005,649.1117642
8/18/2005,643.953057
8/19/2005,645.4789726
8/22/2005,646.0341414
8/23/2005,635.6804483
8/24/2005,629.7173562
8/25/2005,630.3644969
8/26/2005,626.1794695
8/29/2005,630.3442577
8/30/2005,626.213691
8/31/2005,634.2555928
9/1/2005,637.5988422
9/2/2005,635.1100922
9/5/2005,635.1100922
9/6/2005,639.9889816
9/7/2005,644.4401165
9/8/2005,641.7625826
9/9/2005,648.1963007
9/12/2005,649.6155976
9/13/2005,642.0971455
9/14/2005,642.6540975
9/15/2005,641.453888
9/16/2005,645.8957187
9/19/2005,640.3963413
9/20/2005,629.4707188
9/21/2005,622.7906088
9/22/2005,624.7779791
9/23/2005,627.2324077
9/26/2005,628.8350406
9/27/2005,629.1385105
9/28/2005,629.7721369
9/29/2005,633.8020643
9/30/2005,638.6938912
10/3/2005,636.7434228
10/4/2005,629.2128538
10/5/2005,612.7519351
10/6/2005,608.8956607
10/7/2005,615.643916
10/10/2005,611.1166643
10/11/2005,611.1170242
10/12/2005,605.2401027
10/13/2005,603.8582807
10/14/2005,607.6265493
10/17/2005,611.2865555
10/18/2005,604.6569574
10/19/2005,610.6825244
10/20/2005,604.1128192
10/21/2005,610.2289124
10/24/2005,624.5310537
10/25/2005,623.7042024
10/26/2005,626.6566089
10/27/2005,619.932144
10/28/2005,630.6879556
10/31/2005,634.4665568
11/1/2005,635.0485886
11/2/2005,643.8137776
11/3/2005,640.6730382
11/4/2005,640.2759091
11/7/2005,642.8896565
11/8/2005,638.4164684
11/9/2005,638.8376259
11/10/2005,646.1356347
11/11/2005,653.9162316
11/14/2005,657.3599611
11/15/2005,655.6935833
11/16/2005,656.8187775
11/17/2005,666.5839367
11/18/2005,669.3636566
11/21/2005,674.9297304
11/22/2005,677.1237369
11/23/2005,675.0456978
11/24/2005,675.0456978
11/25/2005,679.1879535
11/28/2005,675.7753432
11/29/2005,683.3271063
11/30/2005,678.3918706
12/1/2005,692.3552785
12/2/2005,690.5253548
12/5/2005,690.9141245
12/6/2005,695.5380611
12/7/2005,692.6892147
12/8/2005,692.6588944
12/9/2005,690.3360482
12/12/2005,691.349247
12/13/2005,695.7748469
12/14/2005,692.4500018
12/15/2005,688.811477
12/16/2005,685.9470243
12/19/2005,681.8528798
12/20/2005,679.5275291
12/21/2005,692.0299444
12/22/2005,698.3050595
12/23/2005,701.0324961
12/26/2005,701.0324961
12/27/2005,695.8238212
12/28/2005,701.4094442
12/29/2005,700.925792
12/30/2005,695.1780126
1/2/2006,695.1780126
1/3/2006,708.5692571
1/4/2006,712.3760352
1/5/2006,711.8972988
1/6/2006,720.4230587
1/9/2006,720.7975032
1/10/2006,718.6902537
1/11/2006,713.3710908
1/12/2006,704.1060286
1/13/2006,705.5126993
1/16/2006,705.5126993
1/17/2006,706.2384342
1/18/2006,699.2682058
1/19/2006,706.7812444
1/20/2006,695.9003207
1/23/2006,704.0623024
1/24/2006,714.993356
1/25/2006,718.3277764
1/26/2006,727.4856106
1/27/2006,732.8743763
1/30/2006,734.8418428
1/31/2006,736.3392736
2/1/2006,740.0646701
2/2/2006,728.5111109
2/3/2006,722.8860326
2/6/2006,735.3765424
2/7/2006,717.1168415
2/8/2006,717.6616012
2/9/2006,719.4047013
2/10/2006,718.6678159
2/13/2006,710.9544985
2/14/2006,727.5602031
2/15/2006,726.8898689
2/16/2006,734.1464815
2/17/2006,734.8668261
2/20/2006,734.8668261
2/21/2006,735.1554514
2/22/2006,737.7380146
2/23/2006,736.3206797
2/24/2006,738.0390601
2/27/2006,732.4919746
2/28/2006,724.8306655
3/1/2006,733.9473512
3/2/2006,738.2365953
3/3/2006,739.3075033
3/6/2006,730.6970368
3/7/2006,721.9595884
3/8/2006,716.9791936
3/9/2006,715.7814731
3/10/2006,728.266858
3/13/2006,728.4739588
3/14/2006,740.2698872
3/15/2006,750.6981401
3/16/2006,751.6830307
3/17/2006,753.8417361
3/20/2006,750.8203868
3/21/2006,741.77892
3/22/2006,748.0246
3/23/2006,750.1618822
3/24/2006,751.869484
3/27/2006,755.7300073
3/28/2006,751.5024324
3/29/2006,763.3090969
3/30/2006,766.0796098
3/31/2006,761.3545443
4/3/2006,767.5208164
4/4/2006,771.1340621
4/5/2006,778.4999863
4/6/2006,782.1915131
4/7/2006,771.7710439
4/10/2006,770.4697894
4/11/2006,764.1058773
4/12/2006,768.8121954
4/13/2006,772.3078254
4/14/2006,772.3078254
4/17/2006,777.9222432
4/18/2006,798.6574655
4/19/2006,804.0818999
4/20/2006,796.5253303
4/21/2006,803.3957183
4/24/2006,801.2052364
4/25/2006,796.6472085
4/26/2006,795.6753991
4/27/2006,781.9836412
4/28/2006,786.5397143
5/1/2006,792.1529772
5/2/2006,798.1627416
5/3/2006,797.6592777
5/4/2006,805.6977514
5/5/2006,810.8826729
5/8/2006,813.6775779
5/9/2006,819.6640238
5/10/2006,818.4244084
5/11/2006,806.2504183
5/12/2006,788.2060824
5/15/2006,776.5040112
5/16/2006,774.4866535
5/17/2006,754.6914321
5/18/2006,746.0872096
5/19/2006,749.1069988
5/22/2006,734.2369073
5/23/2006,735.4538974
5/24/2006,730.6438194
5/25/2006,747.3446225
5/26/2006,757.3185235
5/29/2006,757.3185235
5/30/2006,739.3027995
5/31/2006,748.8897704
6/1/2006,758.817703
6/2/2006,765.0146291
6/5/2006,741.4341061
6/6/2006,734.3261081
6/7/2006,717.8902531
6/8/2006,716.7347342
6/9/2006,711.350796
6/12/2006,696.492943
6/13/2006,682.5606781
6/14/2006,692.7414107
6/15/2006,716.7340435
6/16/2006,711.6740263
6/19/2006,697.9305276
6/20/2006,699.1917003
6/21/2006,716.6539983
6/22/2006,714.4364752
6/23/2006,719.4657594
6/26/2006,723.0875802
6/27/2006,712.7017249
6/28/2006,715.4043308
6/29/2006,743.4997538
6/30/2006,747.91137
7/3/2006,757.50344
7/4/2006,757.50344
7/5/2006,747.3811524
7/6/2006,748.0225312
7/7/2006,739.8980535
7/10/2006,742.415592
7/11/2006,742.01048
7/12/2006,735.0135419
7/13/2006,713.6380654
7/14/2006,712.9467719
7/17/2006,703.9997264
7/18/2006,707.3371636
7/19/2006,728.6816555
7/20/2006,708.3910395
7/21/2006,696.7299916
7/24/2006,708.7701564
7/25/2006,719.3408642
7/26/2006,716.2544722
7/27/2006,702.8130784
7/28/2006,715.2512779
7/31/2006,718.1635577
8/1/2006,710.9186473
8/2/2006,721.8054514
8/3/2006,726.1288567
8/4/2006,722.6230258
8/7/2006,724.6962737
8/8/2006,717.8133767
8/9/2006,716.8382843
8/10/2006,717.9953677
8/11/2006,710.3253639
8/14/2006,709.3917889
8/15/2006,722.7198208
8/16/2006,736.0855665
8/17/2006,733.4641619
8/18/2006,734.5713364
8/21/2006,732.9478481
8/22/2006,735.9946982
8/23/2006,733.1529012
8/24/2006,727.3857637
8/25/2006,729.6080803
8/28/2006,729.769639
8/29/2006,734.7356345
8/30/2006,734.9363038
8/31/2006,738.8031287
9/1/2006,747.0919451
9/4/2006,747.0919451
9/5/2006,751.7149472
9/6/2006,741.3615544
9/7/2006,732.8191709
9/8/2006,734.7339007
9/11/2006,715.9960881
9/12/2006,725.3759657
9/13/2006,732.3554667
9/14/2006,729.1280834
9/15/2006,731.0202468
9/18/2006,738.3507792
9/19/2006,731.0276625
9/20/2006,736.0694198
9/21/2006,730.3199914
9/22/2006,727.6754524
9/25/2006,731.4680622
9/26/2006,744.4534022
9/27/2006,744.302805
9/28/2006,746.3023147
9/29/2006,740.8888881
10/2/2006,739.921565
10/3/2006,731.2540708
10/4/2006,734.3432484
10/5/2006,746.8789083
10/6/2006,749.2144693
10/9/2006,755.8274282
10/10/2006,759.6937043
10/11/2006,753.3224313
10/12/2006,764.3176466
10/13/2006,771.2359883
10/16/2006,777.8145333
10/17/2006,771.774742
10/18/2006,769.9134693
10/19/2006,776.6474959
10/20/2006,771.0238639
10/23/2006,774.2739926
10/24/2006,783.6806968
10/25/2006,783.0915756
10/26/2006,787.0789295
10/27/2006,785.0014644
10/30/2006,788.0292904
10/31/2006,787.5186882
11/1/2006,781.7703179
11/2/2006,785.2865263
